,valid_accuracy,valid_precision,valid_recall,valid_f1
5134,0.781003830093691,0.013127455090285218,0.653147933565083,0.025737616340570615
45200,0.8043402026408658,0.012956799051984037,0.5747970622342482,0.025342343186795395
7503,0.7792401737312707,0.011729186292526988,0.5878482972136223,0.02299947005829359
12456,0.7672298620721508,0.011648070239619536,0.616576297443842,0.022864200722405335
10644,0.7646262878882482,0.011010024917424813,0.5893757270259791,0.021616240622889037
33129,0.5635147225106529,0.009126279253262023,0.9107835531419706,0.018071477774314334
13575,0.903346157333201,0.035953393112231724,0.8106325184322856,0.06885299934080422
21174,0.7585929067143817,0.010347532919149298,0.5703155434359174,0.02032627559875044
20955,0.5937432109493809,0.009470875387834017,0.8876712328767123,0.018741788072355863
13198,0.8277740809229175,0.016315545609590188,0.6482569526047787,0.031829983652274255
44570,0.8161606347110152,0.013394430736693691,0.5660525284202274,0.02616961316454779
39561,0.8580025693616453,0.019332098691678117,0.6345098039215686,0.03752101571105571
44765,0.8251516898428105,0.015401069518716578,0.6258395890952193,0.03006234520454352
46584,0.7955663971288838,0.013451012361289035,0.6396360759493671,0.02634794935718825
37710,0.7791255617271173,0.018733796102701348,0.9777777777777777,0.036763224839048994
22124,0.9467105499494509,0.04627135296168352,0.5795950774116713,0.08570086874853253
3464,0.7670280080946866,0.01116068163533972,0.6072423398328691,0.021918516550203604
7559,0.7960060282492931,0.011515511628490849,0.5477707006369427,0.02255682237322033
43662,0.9324781339112972,0.03656334637375865,0.5804140127388535,0.06879305463810513
32691,0.8147408143610552,0.008328763048550368,0.35668789808917195,0.016277443206074976
35898,0.7592138642891233,0.0073970611290851305,0.4137106416899163,0.014534252809185425
10070,0.7770608350254284,0.011286819808521703,0.5889864325618516,0.022149191914644577
36735,0.8228782666559468,0.01327616937232044,0.550539352776668,0.02592711057592805
34262,0.7735283904198049,0.010180765141060156,0.542604501607717,0.019986527599914133
4421,0.8069129855400706,0.012480678355341607,0.5683829444891392,0.02442502657712552
37029,0.7719836943041255,0.011246114299378288,0.6068548387096774,0.022082990961380444
18918,0.8328991191981949,0.015016452897849407,0.5960372017792155,0.029294856506876542
42719,0.7488354907189936,0.007875143184421535,0.4672330097087379,0.015489217895075635
11408,0.8242638744673535,0.014873953645908936,0.6220153783893161,0.02905317278793263
18234,0.8192312100461698,0.014707818465647275,0.6347402597402597,0.028749471517067696
45123,0.7411428014252943,0.00927604643956725,0.5728827361563518,0.018256486113003366
44560,0.8303280469259179,0.014679469813270722,0.5971428571428572,0.028654529785629646
23029,0.8088904702684487,0.013178411996899198,0.6041666666666666,0.025794187151739232
1025,0.8256067166055687,0.01566302591359539,0.6596965969659696,0.030599534065516097
47141,0.5983465080117212,0.008777233311207038,0.854320987654321,0.01737594736996288
18811,0.7212242614795896,0.007479491222795575,0.5024732069249794,0.014739578610078293
9092,0.823921749081821,0.015241108549490194,0.6515463917525773,0.029785469215397955
28745,0.776941091140492,0.011139209559244856,0.6017333883615353,0.021873499759961595
3896,0.764809324969508,0.011239289022695692,0.6422663358147229,0.022091981165625846
25138,0.747078676864284,0.01032947941847859,0.6354598177299089,0.02032851624359764
35628,0.8059327963105198,0.013179239409696343,0.6233927830775612,0.02581276727291463
21292,0.9298933766235988,0.04101441690060427,0.719232373800584,0.07760347505120299
26384,0.7310141793866034,0.009054995783212748,0.5957446808510638,0.01783885071830106
35503,0.7518325090962586,0.00981214011846029,0.5959933222036727,0.019306428716284726
28476,0.7931869150725049,0.011597428288822948,0.5879648976180527,0.02274619482188614
38768,0.7031189860772075,0.013002902179479884,0.9556670849017148,0.0256567165017039
21573,0.6212398281846314,0.009433624195947036,0.8833892617449665,0.01866789582853192
46820,0.7454073943559575,0.008141276675779702,0.5086026017624843,0.016026022452298786
21386,0.5962219093675641,0.007798018266994709,0.7793684210526316,0.015441535310728572
47042,0.7805813052425583,0.01207602157871892,0.6579391891891891,0.023716738720087685
11140,0.7746266129073645,0.010857566271983548,0.6077020736352094,0.021333967211653457
14197,0.8380087618311235,0.013508245087192455,0.5441426146010186,0.026362056733942686
39947,0.9110696379115982,0.02023970616663445,0.4453424074861761,0.03871969823043213
32433,0.8118515654802329,0.012093630446213262,0.5676595744680851,0.023682715523363162
1999,0.8030024923834336,0.012842658007012937,0.6330353341847594,0.025174588394633258
47759,0.744618795342305,0.00988593155893536,0.6319829424307036,0.01946734097402384
17949,0.8387272251407418,0.01549407114624506,0.627668659265585,0.030241624407253875
25824,0.8362382629609926,0.012129886954886433,0.49615384615384617,0.023680828930997204
37220,0.8075818406687867,0.012369618728860082,0.597008547008547,0.024237061711688265
21333,0.5830825839361867,0.008611107718239669,0.904232578024797,0.01705975350067755
46616,0.717621681169932,0.0074992282876459445,0.5308483290488432,0.014789526770953323
24954,0.9165829884994552,0.025036818851251842,0.5266781411359724,0.04780129657111614
41065,0.8867205742232471,0.023788585652322964,0.6873385012919897,0.04598562228977281
5456,0.8189044803029862,0.011317299705504795,0.5170332039672273,0.022149764924304705
38273,0.8325433087972411,0.014092669981392796,0.5987041036717062,0.02753715330207423
48628,0.8104779320573197,0.013560294882603003,0.6536964980544747,0.026569432851557353
43504,0.813666540650483,0.01233178728581753,0.583044982698962,0.024152728380351717
15613,0.7756478571831791,0.009046152908181929,0.5138528138528139,0.017779308898641464
1194,0.8653240526120418,0.011418415231373151,0.3869150779896014,0.022182202074147676
15424,0.6308569727719512,0.009538600086380387,0.9010416666666666,0.018877360806743477
44628,0.7726816300906119,0.009893335134851113,0.5727944372012168,0.01945071648883576
39190,0.7234874209048874,0.00733984664852832,0.5165361183637946,0.01447402114402078
27548,0.7868849654709955,0.010134918600179465,0.5507183282542447,0.01990355038430373
27730,0.7510011444094146,0.007723705729560353,0.4925503943908852,0.015208919679584324
35535,0.8261233259377229,0.014301354865197756,0.6436427628684558,0.02798098899312429
24841,0.8507033242613086,0.016484079041670933,0.6380449141347424,0.03213786679087099
29307,0.7974754567801554,0.010190824883159831,0.5321585903083701,0.019998675584398388
42110,0.8002175917451987,0.011466207108365895,0.5939019001325674,0.022498054018765118
14161,0.79271478204047,0.011534101178055632,0.6220646876384581,0.02264826629457264
16696,0.664559744500762,0.010445763353958833,0.9178872614292055,0.020656451645124557
14462,0.8163453824192028,0.012783432523128836,0.6142538975501114,0.025045632452165387
49175,0.8662939780800265,0.018164278188903416,0.6379848417298262,0.0353228672985782
31066,0.7727996633486206,0.005393735085792205,0.3184257602862254,0.010607787486684396
26800,0.7698419893906918,0.010057024364955936,0.6084229390681004,0.01978697673063193
9825,0.778143661870639,0.010934790282232692,0.6404494382022472,0.021502455806794777
27796,0.6000879262240819,0.00823581880349141,0.8718525179856115,0.016317496917852888
11068,0.7853779031477246,0.010929005119250764,0.6194331983805668,0.021479043504032194
5322,0.7874272342070645,0.009153060403764176,0.5144665461121157,0.017986123184397275
7969,0.8543144577056045,0.01568174122207821,0.6076923076923076,0.030574495452527575
27325,0.5498416814778448,0.00629651912983922,0.7532820280669986,0.01248864838900939
41588,0.7628746059143215,0.009281243254910426,0.583974649162517,0.018272084079915582
32177,0.7948137212807121,0.010688697907142976,0.5829555757026292,0.02099249102187398
5769,0.8059567450875071,0.011600948449986827,0.5988213961922031,0.02276094972259554
27323,0.6127089316963774,0.007936298910514719,0.8199546485260771,0.015720440485351213
8309,0.9835694283597995,0.15258215962441316,0.7369614512471655,0.2528199144301828
11005,0.8172964909909833,0.011981076617305377,0.5825771324863884,0.023479286478381316
13517,0.7914283905908677,0.010819380092013761,0.6012715712988193,0.021256271322496488
1244,0.8724556562734677,0.020337544910973525,0.6969559291231259,0.0395218220229814
27744,0.8391086949456106,0.014565056547933622,0.6263636363636363,0.028468133457287468
9020,0.7672298620721508,0.007946192296383417,0.4924829157175399,0.01564003327666655
22474,0.8250883966464869,0.01244481693352694,0.5828388863532633,0.02436929888172207
13733,0.8030110455180719,0.010910224438902744,0.5758683729433273,0.02141473197593392
2228,0.8940506106082818,0.023099517895341783,0.6613345521023766,0.044639827240475084
16521,0.7780598411511835,0.009422497077102947,0.5608974358974359,0.01853364802711208
2452,0.8244503328024688,0.012720498340804564,0.6005497022446175,0.024913297543826308
26497,0.8244383584139752,0.012955402771447688,0.6131252868288206,0.025374636759035913
3298,0.7124983535215821,0.010602770763021878,0.8250688705234159,0.020936491477438222
49191,0.9237316984301577,0.02603875639793478,0.5358785648574057,0.04966428647554087
20345,0.7961155083726635,0.008517930495703234,0.46685082872928174,0.016730602648187105
4086,0.8246590292876437,0.013254157691486678,0.6292031321971442,0.02596143795197324
21872,0.7767460796707385,0.009073243875942898,0.5470479704797048,0.01785042368417092
19173,0.7556283902487423,0.007987577987298213,0.5269958467928011,0.015736638670515852
28601,0.828227397058748,0.012919025570350687,0.6026827012025902,0.025295813474922588
17316,0.7815443882028325,0.0099075606633147,0.5877721167207041,0.01948665187380512
18479,0.8219459749803706,0.013507063764795723,0.656003708854891,0.026469130259921245
15261,0.8420338669919138,0.014815691506530955,0.6386827458256029,0.028959599570968896
2314,0.864405445951887,0.01641832229580574,0.6071428571428571,0.03197205803331542
20734,0.7595474365400176,0.009261097716635937,0.6057513914656771,0.018243280996815107
41658,0.767862794035386,0.009922571648746836,0.6282527881040892,0.019536584132305447
47630,0.761781515307545,0.009396491880944373,0.6104137610413761,0.01850807702066477
12980,0.8228491859981765,0.012292598470639158,0.5944186046511628,0.024087075342788485
22849,0.8293307514270906,0.012815394442670073,0.5983224603914259,0.025093318220016023
20738,0.8637126420461835,0.012733489202302838,0.47270181987867477,0.02479895222590793
36724,0.7903318787302358,0.009905261101705951,0.569223573433115,0.01947168845298475
5373,0.8467038785044331,0.01670607473537666,0.7091932457786116,0.0326431917787517
44799,0.7253554255098951,0.012775642011379363,0.974659784138902,0.025220696270931237
21927,0.776713577759113,0.01009561455050478,0.6217105263157895,0.019868593955321943
22959,0.7487037724455635,0.006853281195713634,0.4736346516007533,0.013511063358291643
5161,0.8142943407329352,0.00974603203846827,0.49929211892402076,0.019118869492934332
37524,0.8118498548533052,0.011766942133799184,0.6161137440758294,0.023092842107133027
20574,0.7951353191431128,0.011167985109353188,0.6387832699619772,0.021952175617404937
35914,0.7867994341246123,0.009495368405882965,0.5642245480494766,0.01867643006180859
12845,0.7873399922337537,0.008982877895531862,0.5339063992359121,0.017668486720978562
17758,0.9329297394202001,0.02138140926441762,0.3958930276981853,0.040571624333186514
26348,0.6259218140856443,0.008772646036886845,0.9258018190521781,0.01738059825564937
25513,0.7968339716822819,0.00847571866680147,0.48203162434115954,0.016658525074723256
4656,0.796924634909448,0.008545639953816462,0.48633093525179855,0.016796143843898558
6948,0.7165217480554449,0.00782594049638479,0.6266859344894027,0.015458833873976643
11712,0.8242792701097025,0.012562716723813951,0.6250602409638554,0.024630401549607377
34584,0.9030964058017623,0.02421294843635603,0.6742718446601942,0.046747215023726994
40198,0.9369172107885819,0.023849898802034898,0.4235065565808645,0.04515677999016079
